,username,verified,topic2,topic4,topic13,topic26,topic54
19758,@Club_Five19,0,0,0,0,0,0
19759,@PMLarson,0,0,0,0,0,0
19760,@ashleyhillis,0,1,0,0,0,0
19761,@samanthapweiss,0,0,0,0,0,0
19762,@nikpipp,0,0,0,0,0,0
19763,@dreed1121,0,0,0,0,0,0
19764,@DanJohnsonUS,0,0,0,0,0,0
19765,@chriscleary49,0,0,0,0,0,0
19766,@dnewbern01,0,0,0,0,0,0
19767,@AuntNYC,0,0,0,0,0,0
19768,@thegayzones,0,1,0,0,0,0
19769,@StevieJPTX,0,1,0,0,0,0
19770,@billgodwin,0,0,0,0,0,0
19771,@Llarian,0,0,0,0,0,0
19772,@HvyDty4x4,0,0,0,0,0,0
19773,@Michael_of_Mesa,0,1,0,0,0,0
19774,@MelissaSchad,0,0,0,0,0,0
19775,@LarryK1152,0,0,0,0,0,0
19776,@chaseanimal123,0,0,0,0,0,0
19777,@ulrich_vicki,0,0,0,0,0,0
19778,@matting_,0,0,0,0,0,0
19779,@ktlms,0,0,0,0,0,0
19780,@PurpleVIKodin,0,0,1,0,0,0
19781,@rimom5,0,0,0,0,1,0
19782,@LaurieRoberts,1,1,0,0,0,0
19783,@LadyFyreAZ,0,0,0,0,0,0
19784,@simpsonsheilat1,0,0,0,0,0,0
19785,@donalynette,0,0,0,0,0,0
19786,@NancyTaylor5,0,0,0,0,0,0
19787,@renamoran,0,0,0,0,0,0
19788,@reneed19,0,0,0,0,0,0
19789,@GraceJansen2,0,0,0,0,0,0
19790,@duty2warn,0,0,0,0,0,0
19791,@JennieMcK,0,1,0,0,0,0
19792,@Sean_Wheeler03,0,0,0,0,0,0
19793,@kauihou,0,0,0,0,0,0
19794,@KTSashaMGH,0,0,0,0,0,0
19795,@DHKJR3,0,0,0,0,0,0
19796,@DCDetroiter,0,0,0,0,0,0
19797,@Turboclay,0,0,1,0,0,0
19798,@dboevers,0,0,0,0,0,0
19799,@CourseKoans,0,0,0,0,0,0
19800,@JeffGardenour,0,1,0,0,0,0
19801,@America64552511,0,0,0,0,0,0
19802,@minadjenkins,0,0,0,0,0,0
19803,@Glgeorge,0,1,0,0,0,0
19804,@mvgal92691,0,1,0,0,0,0
19805,@katiebug5903,0,1,0,0,0,0
19806,@copperas,0,1,0,0,0,0
19807,@AttyTMD,0,0,0,0,0,0
19808,@ellen098,0,0,0,0,0,0
19809,@welllookythere,0,0,0,0,0,0
19810,@JDubb78664,0,0,0,0,0,0
19811,@NOAABrauer,0,0,0,0,0,0
19812,@murdop01,0,0,0,0,0,0
19813,@sugonzal,0,0,0,0,0,0
19814,@chasmrich1,0,0,0,0,0,0
19815,@rdswinford,0,0,0,0,0,0
19816,@bryen23,0,0,0,0,0,0
19817,@GinaChisum1,0,0,0,0,0,0
19818,@MichaelCFox2,0,0,0,0,0,0
19819,@bonnie_bon1,0,0,0,1,0,0
19820,@Graham__Duncan,0,0,0,0,0,0
19821,@kirkacevedo,1,0,0,0,0,0
19822,@ChristaHazel,0,1,0,0,0,0
19823,@JJJJeremiah,0,0,0,0,0,0
19824,@moyermusicroom,0,1,0,0,0,0
19825,@MARIAJBETANCOU1,0,0,0,0,0,0
19826,@steefieray,0,0,0,0,0,0
19827,@RichardHeller19,0,0,0,0,0,0
19828,@Adapted_PE_FCPS,0,1,0,0,0,0
19829,@ColMorrisDavis,1,0,0,0,0,0
19830,@ashleydano,1,0,0,0,0,0
19831,@omacox,0,0,0,0,0,1
19832,@JamesDeVille,0,0,0,0,0,0
19833,@Squalle01,0,0,0,0,1,0
19834,@Djohnson0311,0,0,0,0,0,0
19835,@showers_heather,0,0,0,0,0,0
19836,@coreydcp,0,0,0,0,0,0
19837,@oigetit_pr,0,0,0,1,0,0
19838,@djtweetiebird,0,0,0,0,0,0
19839,@Jaysin3777,0,0,0,0,0,0
19840,@MixedBreedMedia,0,0,0,0,0,0
19841,@IMNotdoingthis1,0,0,0,0,0,0
19842,@GibsonKathi,0,0,0,0,0,0
19843,@mundaneken,0,0,0,0,0,0
19844,@TeachMrReed,0,0,0,0,0,0
19845,@MsSaraMallett,0,1,0,0,0,0
19846,@FunkyRedBird,0,1,0,0,0,0
19847,@Cuisinart1965,0,0,0,0,0,0
19848,@David84588870,0,1,0,0,0,0
19849,@goodsonrn,0,0,0,0,0,0
19850,@poketfulonothin,0,0,0,0,0,0
19851,@mgcast5,0,0,0,0,0,0
19852,@srplamann,0,0,0,0,0,0
19853,@954Nole,0,1,0,0,0,0
19854,@nicktiedo_251,0,0,1,0,0,0
19855,@retailgeek,1,0,0,0,0,0
19856,@Evans4Lynn,0,1,0,0,0,0
19857,@jkwillenbring,0,0,0,0,0,0
19858,@TyishaClemmons,0,0,0,0,0,0
19859,@ExquisiteRed,0,0,0,0,0,0
19860,@TrakenTourist,0,0,0,0,0,0
19861,@rwm52,0,0,0,0,0,0
19862,@Spotts1701,0,0,0,0,0,0
19863,@donna_siers,0,0,0,0,0,0
19864,@Lou80560009,0,0,0,0,0,0
19865,@gbrandonc,0,0,0,0,0,0
19866,@AlGoldberg,0,0,0,0,0,0
19867,@mdorn,0,0,0,0,0,0
19868,@jm_snaggletooth,0,0,0,0,1,0
19869,@BartlettErica,0,0,0,0,0,0
19870,@PushBack4Trump,0,0,0,0,0,0
19871,@gonzostein,0,0,0,0,0,0
19872,@GordonT21023756,0,0,0,0,0,0
19873,@EitelTim,0,1,0,0,0,0
19874,@cmclymer,1,1,0,0,0,0
19875,@SheilaR71386759,0,0,0,0,0,0
19876,@12mrjackson,0,1,0,0,0,0
19877,@NateInSports,0,1,0,0,0,0
19878,@Valeria_Strega,0,0,0,0,0,0
19879,@theladiestalbot,0,0,0,0,0,0
19880,@nviyof,0,0,0,0,0,0
19881,@gregw900,0,1,0,0,0,0
19882,@KristinaMBowen,0,0,0,0,0,0
19883,@talon_k,0,0,0,0,0,0
19884,@ScottWachtmann,0,1,0,0,0,0
19885,@Chappyricky,0,0,0,0,0,0
19886,@clarbusta,1,0,0,0,0,0
19887,@deb_berglund,0,0,0,0,0,0
19888,@Jon_D_,0,0,1,0,0,0
19889,@iamFrankieBlair,0,0,0,0,0,0
19890,@MollyHarding71,0,0,0,0,0,0
19891,@RobAdamsFL,0,0,0,0,0,0
19892,@theresamlewis,0,0,0,0,0,0
19893,@Flwrgirl66x,0,0,0,0,0,0
19894,@eric_hontz,0,0,0,0,0,0
19895,@Christo14510605,0,0,0,0,0,0
19896,@rch247,0,0,0,0,0,0
19897,@DrewGuild,0,0,0,0,0,0
19898,@BBontheRadio,1,0,0,0,0,0
19899,@lmzeller,0,0,0,0,0,0
19900,@Santucci,1,0,0,0,0,0
19901,@jdeSLC13,0,0,0,1,0,0
19902,@amberizmo,0,0,0,0,0,0
19903,@jicox,0,0,0,0,0,0
19904,@marjowil5775,0,0,0,0,0,0
19905,@ElleDew2,0,0,0,0,0,0
19906,@VoteWojcik,0,0,0,0,0,0
19907,@JoCaPaLe,0,0,0,0,0,0
19908,@RinnosukeETQW,0,0,0,0,0,0
19909,@chalie2na,0,0,0,0,1,0
19910,@lizakaya3,0,0,0,0,0,0
19911,@JohnSno96823361,0,0,0,0,1,0
19912,@macsmom,0,0,0,0,0,0
19913,@lambertime,0,0,0,0,0,0
19914,@josh_radio,0,0,0,0,0,0
19915,@lindakjohnson13,0,0,0,0,0,0
19916,@SageHillfarms,0,0,0,0,0,0
19917,@mrbrandonbryant,0,0,0,0,1,0
19918,@MikelSevere,0,1,0,0,0,0
19919,@GaneshaFootball,0,0,0,0,0,0
19920,@psychdoccraig,0,1,0,0,0,0
19921,@tulycd,0,0,0,0,0,0
19922,@markert_l,0,0,0,0,0,0
19923,@BarbMcQuade,1,0,0,0,0,0
19924,@missmartinez230,0,0,0,0,0,0
19925,@khnorthrupesq,0,0,0,0,0,0
19926,@SilviaMBeauty,0,0,0,0,0,0
19927,@linamonbun,0,0,0,0,1,0
19928,@Badgerboy71,0,0,0,0,0,0
19929,@MccreadieJeff,0,0,0,0,0,0
19930,@krumpenj,0,0,0,0,0,0
19931,@Rebecca68907902,0,0,0,0,0,0
19932,@JMPeck69,0,0,0,0,0,0
19933,@DanielleCBS12,1,0,0,0,1,0
19934,@joemontoro,0,1,0,0,0,0
19935,@Conscience843,0,0,0,0,0,0
19936,@GreginRVA,0,0,0,0,0,0
19937,@serial_villain,0,0,0,0,0,0
19938,@TomArant,0,0,0,0,0,0
19939,@HobbsHideaway,0,0,0,0,1,0
19940,@BobWhiteWhistls,0,1,0,0,0,0
19941,@weepingbunny1,0,0,0,0,0,0
19942,@fredypasghetti,0,0,0,0,0,0
19943,@BEisenhart,0,0,0,0,0,0
19944,@ryan_marsee1,0,0,0,0,0,0
19945,@tony_myriad,0,0,0,0,0,0
19946,@RealAlphaGinger,0,1,0,0,0,0
19947,@morganfmckay,1,1,0,0,0,0
19948,@PridmoreRebekah,0,0,0,0,0,0
19949,@MartinOutside,0,0,0,0,0,0
19950,@FTFSsoccer,0,0,0,1,0,0
19951,@rachaelheisler,0,0,0,0,0,0
19952,@GaryEll34913428,0,0,0,0,0,0
19953,@SimranjotSandhu,0,0,0,0,0,0
19954,@Honeydarling88,0,0,0,0,0,0
19955,@dosomethingindy,0,0,0,0,0,0
19956,@rebeccalynnstl,0,1,0,0,0,0
19957,@KDuffChicago,0,0,0,0,0,0
19958,@matthewperosi,0,0,0,0,0,0
19959,@WelbornAdams,0,0,0,0,0,0
19960,@DIYChad726,0,0,0,0,0,0
19961,@_JimmyLujan_,0,0,1,0,0,0
19962,@Anna77086200,0,0,0,0,0,0
19963,@billhueyNBA,0,1,0,0,0,0
19964,@adt1965,0,0,0,0,0,0
19965,@Somaalidentist,0,1,0,0,0,0
19966,@cobaka,0,0,0,0,0,0
19967,@wanderer206,0,0,0,0,0,0
19968,@croakernorge,0,0,0,0,0,0
19969,@MonroeHealth,0,0,0,0,0,0
19970,@maggieinsc,0,1,0,0,0,0
19971,@SOCALRE4U,0,0,0,0,0,0
19972,@MorrisonGordy,0,0,0,0,0,0
19973,@janicewood30,0,0,0,0,0,0
19974,@redlich_dennis,0,1,0,0,0,0
19975,@GohfR,0,0,0,0,0,0
19976,@jlbusha,0,1,0,0,0,0
19977,@Horns63,0,0,0,0,0,0
19978,@jacksonrowell44,0,0,0,0,0,0
19979,@alvinant,0,0,0,0,0,0
19980,@MassimoHeitor,0,1,0,0,0,0
19981,@_Bcrespo,0,0,0,0,0,0
19982,@PeteTheEth,0,0,0,0,0,0
19983,@603armyvet,0,0,0,0,0,0
19984,@LauraLaFleur3,0,0,0,0,0,0
19985,@Brandylynn9872,0,0,0,0,0,0
19986,@selenejaeger,0,0,0,0,1,0
19987,@acevonjohnson,1,0,0,0,0,0
19988,@QPR_SanDiego,0,0,0,0,0,0
19989,@nathan_wilde_,0,0,0,0,0,0
19990,@melmojo30,0,0,0,0,0,0
19991,@ShutitdownCuse,0,1,0,0,0,0
19992,@SniffySnuffy,0,0,0,0,0,0
19993,@srschrier,0,1,0,0,0,0
19994,@lauraneckstein,0,1,0,0,0,0
19995,@kevinsothershow,0,0,0,0,0,0
19996,@Robertinno53,0,0,0,0,0,0
19997,@CandidCIO,0,1,0,0,0,0
19998,@hodl_my_b33r,0,0,0,0,0,0
19999,@Wolfe1Steve,0,0,0,0,0,0
20000,@troytagtmeyer,0,0,0,0,0,0
20001,@pauldeangelis23,0,0,0,0,1,0
20002,@the_wknd_foodie,0,1,0,0,0,0
20003,@Arew3thereyet,0,0,0,0,0,0
20004,@watson2203,0,0,0,0,0,0
20005,@samkill,0,0,0,0,0,0
20006,@SusieGiggles63,0,1,0,0,0,0
20007,@Rex81702139,0,0,0,0,0,0
20008,@FinkleaArnold,0,0,0,0,0,0
20009,@jcsportsradio,0,0,0,0,0,0
20010,@GeorgeMarines,0,1,0,0,0,0
20011,@BartSegars,0,0,0,0,0,0
20012,@LecilMiller,0,0,0,0,0,0
20013,@BeinCrittenden,0,0,0,0,0,0
20014,@davystarwalker,0,0,0,1,0,0
20015,@gerbasi_chris,0,0,0,0,0,0
20016,@n0jaa,0,0,0,0,0,0
20017,@Mkburns3girls,0,0,0,0,0,0
20018,@BostapLisa,0,0,0,0,0,0
20019,@Pevc,0,0,0,1,0,0
20020,@1stCAV_AM_1972,0,0,0,0,0,0
20021,@TheOzz68,0,0,0,0,0,0
20022,@WhooCaresReally,0,0,0,0,0,0
20023,@dadarocks,1,0,0,0,0,0
20024,@kadalanr52,0,0,0,0,0,0
20025,@willydoss85,0,0,0,0,0,0
20026,@bigwhis1634,0,0,0,0,0,0
20027,@LesClements68,0,1,0,0,0,0
20028,@DevCoin12,0,0,0,0,0,0
20029,@bcool25,0,0,0,0,0,0
20030,@EyeEye70,0,0,0,0,0,0
20031,@theBiffMalibu,0,0,0,0,0,0
20032,@pameladeitch,0,0,0,0,0,0
20033,@bbprospector,0,0,0,0,0,0
20034,@MattFid,0,0,0,0,0,0
20035,@bentlightnvegas,0,0,0,0,0,0
20036,@StephenFleming,0,1,0,0,0,0
20037,@dmaciuk,0,0,0,0,0,0
20038,@YBlachman,0,0,0,0,0,0
20039,@fireguy372,0,0,0,0,0,0
20040,@ringo_osu,0,1,0,0,0,0
20041,@cboesib,0,0,0,0,0,0
20042,@SusanKJoseph,0,0,0,0,0,0
20043,@jimwright824,0,0,0,0,0,0
20044,@chilz2011,0,0,1,0,0,0
20045,@ggales98,0,0,0,0,0,0
20046,@0spfinsib,0,0,0,0,0,0
20047,@rachidelguerrab,0,0,0,0,0,0
20048,@venus_parton,0,1,0,0,0,0
20049,@GodoresjeffJeff,0,0,0,0,0,0
20050,@KathyGrants,0,0,1,0,0,0
20051,@MM_Elian,0,0,0,0,0,0
20052,@TheScottBristow,0,0,0,0,0,0
20053,@CoachP508,0,0,1,0,0,0
20054,@CliffFleming7,0,0,0,0,0,0
20055,@teaserpete,0,0,0,0,0,0
20056,@GMAN84700789,0,0,0,0,0,0
20057,@CoachDASmith67,0,0,0,0,0,0
20058,@yeffers,0,0,0,0,0,0
20059,@HNeiderhiser,0,0,0,0,0,0
20060,@ThoughtsofaTxn,0,0,0,0,0,0
20061,@cliftonaduncan,0,0,0,0,0,0
20062,@paddykatz,0,0,0,0,0,0
20063,@dang_nab,0,0,0,0,0,0
20064,@CarolSmithBull1,0,1,0,0,0,0
20065,@Foxy496,0,0,0,0,0,0
20066,@BenBobNelly,0,1,0,0,0,0
20067,@GatewayHef,0,0,0,0,0,0
20068,@SSLINGSHOTT,0,0,0,0,0,0
20069,@LegarretaDan,0,0,0,0,0,0
20070,@jimmacjr1980,0,0,0,1,0,0
20071,@Mjhtwh,0,0,0,0,0,0
20072,@emaz73_m,0,1,0,0,0,0
20073,@kkimelisewelden,0,1,0,0,0,0
20074,@pesha123,0,0,0,0,0,0
20075,@MikeHenrich719,0,0,0,0,0,0
20076,@AllenThomas4ENC,1,0,0,0,0,0
20077,@julielkaye,0,0,0,0,0,0
20078,@NightWatchMP,0,1,0,0,0,0
20079,@kjLearntoThink,0,0,0,0,0,0
20080,@pinguino,0,0,0,0,0,0
20081,@MichaelPomeroy9,0,0,0,0,0,0
20082,@DeleMejabi,0,0,0,0,0,0
20083,@Bshenk15,0,0,0,0,0,0
20084,@bokcito54,0,0,0,0,0,0
20085,@Lt_AIR,0,0,0,0,0,0
20086,@ButifldrmLori,0,0,0,0,0,0
20087,@rightsrightnow,0,0,0,0,0,0
20088,@LauraLynne217,0,0,0,0,0,0
20089,@Mackdragon7,0,0,0,0,0,0
20090,@CraigVecellio,0,1,0,0,0,0
20091,@McCavitt_Carter,0,0,0,0,0,0
20092,@ShelleySezSo,0,0,0,0,0,0
20093,@AEW,1,0,0,0,0,0
20094,@reavis_shelley,0,0,0,0,0,0
20095,@rob_schaeffler,0,0,0,0,0,0
20096,@seanolive,0,0,0,0,0,0
20097,@GeoguyJ,0,0,0,0,0,0
20098,@hartjshirley,0,0,0,0,0,0
20099,@AnitaMrsfeline,0,0,0,0,0,0
20100,@HopstersBrew,0,0,0,0,0,0
20101,@3snurse,0,0,0,0,0,0
20102,@jackfitzjr,0,0,0,0,0,0
20103,@evan_teitelbaum,0,0,0,0,0,0
20104,@MRSCTS,0,0,0,0,0,0
20105,@Rockstarfund1,0,0,0,0,0,0
20106,@GoogleIsEasy89,0,0,0,1,0,0
20107,@Jakegsm,0,0,0,0,0,0
20108,@jean_labbe,0,0,0,0,0,0
20109,@jemillerwbal,1,1,0,0,0,0
20110,@ariodzernbc6,1,0,0,0,0,0
20111,@cutthecrap12345,0,0,0,0,0,0
20112,@BumblePR,0,0,1,0,0,0
20113,@Eatmecookme,0,0,0,0,0,0
20114,@Karri_kln1671,0,1,0,0,0,0
20115,@DJcalligraphy,0,0,0,0,0,0
20116,@lisa33710,0,0,0,0,0,0
20117,@ckeally,0,0,0,0,0,0
20118,@davidtoneal,0,0,0,0,0,0
20119,@nondaywalker,0,0,0,0,0,0
20120,@jscurry44,0,0,0,0,0,0
20121,@toni9591,0,0,0,0,0,0
20122,@shawnwarswick,0,0,0,0,0,0
20123,@PeggySu13956911,0,0,0,0,0,0
20124,@JCSableMusic,0,0,0,0,0,0
20125,@WHEC_JLewke,1,0,0,0,0,0
20126,@AmeshAA,1,0,0,0,0,0
20127,@wulffg,0,0,0,0,0,0
20128,@A1Italian,0,0,0,0,0,0
20129,@tedescobill,0,0,0,0,0,0
20130,@MollyBrown28,0,1,0,0,0,0
20131,@OhMyMack,0,0,0,0,0,0
20132,@mike_gre2n,0,0,0,0,0,0
20133,@Braveswyn,0,0,0,0,0,0
20134,@jonimarielew,0,0,0,0,0,0
20135,@RobinHalewood,0,0,0,0,0,0
20136,@DeniseRickard,0,1,0,0,0,0
20137,@t4tear,0,0,0,0,0,0
20138,@murfholf,0,0,0,0,0,0
20139,@TumbleMary,0,1,0,0,0,0
20140,@Lindalo62382451,0,1,0,0,0,0
20141,@catmchs,0,0,0,0,0,0
20142,@AmandaC33544723,0,1,0,0,0,0
20143,@Dantheman8019,0,1,0,0,0,0
20144,@dhensleyrn,0,0,0,0,0,0
20145,@Duv09,0,0,0,0,0,0
20146,@TheeFerringer,0,0,0,0,0,0
20147,@Javiplatano,0,0,0,0,0,0
20148,@shaneschurch,0,0,0,0,0,0
20149,@OSADSADSADSAD,0,0,0,0,0,0
20150,@JohnPhelan999,0,0,0,0,0,0
20151,@Stanley87447160,0,1,0,0,0,0
20152,@OlingerSusan,0,0,0,0,0,0
20153,@JNOV57,0,0,0,0,0,0
20154,@BelindafromAL,0,0,0,0,0,0
20155,@ShovelingYou,0,1,0,0,0,0
20156,@Cincy45241,0,1,0,0,0,0
20157,@Tammylynnmiddl1,0,0,0,0,0,0
20158,@Ka_Tam_It,0,0,0,0,0,0
20159,@LoganRains,0,0,0,0,0,0
20160,@redneckcowboy_1,0,0,0,0,0,0
20161,@LibbySingleto14,0,0,0,0,0,0
20162,@yt2639,0,0,0,0,0,0
20163,@tpgcats,0,0,0,0,0,0
20164,@JeffCarlin,0,0,0,0,0,0
20165,@Bullock_3,0,0,0,0,0,0
20166,@dlcall5,0,0,0,0,0,0
20167,@EichornNelson,0,0,0,0,0,0
20168,@KamelNutrition,0,0,0,0,0,0
20169,@TexyLefty,0,0,0,0,0,0
20170,@lb_rector,0,0,0,0,0,0
20171,@ProducerTory,0,0,0,0,0,0
20172,@snappity,0,0,0,0,0,0
20173,@sullymygoodname,0,0,0,0,0,0
20174,@mickjensenmj,0,0,0,0,0,0
20175,@TerryF2608,0,0,0,0,0,0
20176,@RealCDinSD,0,0,0,0,0,0
20177,@juliette907,0,0,0,0,0,0
20178,@ricmech23,0,0,0,0,0,0
20179,@jv_marxx,0,1,0,0,0,0
20180,@JoshuaHudson85,0,0,1,0,0,0
20181,@caseycmalone,0,0,0,0,0,0
20182,@bpollockpac,0,0,0,0,0,0
20183,@ERINSGLW,0,0,0,0,0,0
20184,@Bucks30881024,0,0,0,0,1,0
20185,@robmacnett,0,0,0,0,0,0
20186,@paulmcmorris411,0,0,0,0,0,0
20187,@Austin86pride,0,0,0,0,0,0
20188,@FWilkens,0,0,0,0,0,0
20189,@arjcmiller,0,0,0,0,0,0
20190,@sanbrunamo,0,0,0,0,0,0
20191,@Shucrzy,0,0,0,0,0,0
20192,@ssguffey,0,0,0,0,0,0
20193,@nyc_earthling,0,0,0,0,0,0
20194,@awbertholf,0,0,0,0,0,0
20195,@DrToddWo,1,0,0,0,0,0
20196,@meatloaf604,0,1,0,0,0,0
20197,@ThomasGWatts1,0,0,0,0,0,0
20198,@devoncarson,0,0,0,0,0,0
20199,@LauraBaker3223,0,1,0,0,0,0
20200,@Davidpopoola,0,1,0,0,0,0
20201,@cwhiteco,0,0,0,0,0,0
20202,@dubbledutched,0,0,0,0,0,0
20203,@APCF,0,0,0,0,0,0
20204,@DiondeFreitas,0,0,0,0,0,0
20205,@greese912,0,0,0,0,0,0
20206,@heartofgypsy77,0,0,0,0,0,0
20207,@cheymariexoxo3,0,1,0,0,0,0
20208,@releasethedogs,0,0,0,0,0,0
20209,@NJGirlinAR,0,0,0,0,0,0
20210,@GlenMcMillan15,0,1,0,0,0,0
20211,@lmyers51_lori,0,0,0,0,1,0
20212,@Kathy329,0,0,0,0,0,0
20213,@UMichBusDrivers,0,0,0,0,0,0
20214,@rjdowd,0,0,0,0,0,0
20215,@rwillie11,0,1,0,0,0,0
20216,@AbbyHaughman,0,0,0,0,0,0
20217,@DyLi_GoNzO,0,0,0,0,0,0
20218,@lawler50,0,0,0,0,0,0
20219,@mokuchui,0,0,0,0,0,0
20220,@TheSwigwam,0,0,0,0,0,0
20221,@osborn_jeff,0,0,0,0,0,0
20222,@andymacvb,0,0,0,0,0,0
20223,@CoachSmith_10,0,0,1,0,0,0
20224,@jslabonik,0,0,0,0,0,0
20225,@tweetlocolinda,0,0,0,0,0,0
20226,@Rose_Marie_Holt,0,0,0,0,0,0
20227,@Cereallkilla626,0,0,0,0,0,0
20228,@whoisferg,0,0,0,0,0,0
20229,@spongetwan,0,0,0,0,0,0
20230,@Aidansheart,0,0,0,0,0,0
20231,@ArtistGailS,0,0,0,0,0,0
20232,@EspProd,0,0,0,0,0,0
20233,@BillGroner1,0,0,0,0,0,0
20234,@lee_a_oneal,0,0,0,0,0,0
20235,@ryanstruyk,1,0,0,0,0,0
20236,@bjwinnerdavis,0,0,0,0,0,0
20237,@johngizzi,0,0,0,0,0,0
20238,@Jimbo_Wise,0,1,0,0,0,0
20239,@SusanPrater,0,0,0,0,0,0
20240,@Grumpydoc90,0,0,0,0,0,0
20241,@sicilian_mode,0,0,0,0,0,0
20242,@BowieSaves,0,0,0,0,0,0
20243,@wallace75481712,0,0,0,0,0,1
20244,@RobertRicker69,0,0,0,0,0,0
20245,@ErinKPeters,0,0,0,0,0,0
20246,@pcflores13,0,0,0,0,0,0
20247,@FenixAmmunition,0,1,0,0,0,0
20248,@JCGJon,0,0,0,0,0,0
20249,@foreverfreedomV,0,0,0,0,0,0
20250,@danabishmt,0,0,0,0,0,0
20251,@SAECATFAN,0,1,0,0,0,0
20252,@scotty_barbados,0,0,0,0,0,0
20253,@jmsung02,0,0,1,0,0,0
20254,@lewismooreok,0,0,0,0,0,0
20255,@benignim,0,0,0,0,0,0
20256,@SJRaiders_,0,0,0,0,0,0
20257,@MediaDistortio1,0,0,0,0,0,0
20258,@TimothySouth6,0,1,0,0,0,0
20259,@GolfTravelerJoe,0,1,0,0,0,0
20260,@Sierra4AZ,1,0,0,0,0,0
20261,@CityofPhoenixAZ,1,1,0,0,0,0
20262,@Barbara32862725,0,0,0,0,0,0
20263,@lgvigil121,0,0,0,0,0,0
20264,@WickedW53405718,0,0,0,0,0,0
20265,@LuvsDawgs,0,0,0,0,0,0
20266,@BigDaddyStJohn,0,0,0,0,0,0
20267,@SusanLynch22,0,0,0,0,0,0
20268,@FBTonyLombardi,0,0,0,0,0,0
20269,@effing_shizzle,0,0,0,0,0,0
20270,@BradAnderson_WX,1,0,0,0,0,0
20271,@TheeChadSmith,0,0,0,0,0,0
20272,@disabledrealist,0,0,0,0,0,0
20273,@Travis_Broome,0,0,0,0,0,0
20274,@JamesWilcoxNYC,0,0,0,0,0,0
20275,@BradBardall1,0,0,0,0,0,0
20276,@PeteSampson_,1,0,0,0,0,0
20277,@andwoo,0,0,0,0,0,0
20278,@davidbrod517,0,0,0,0,1,0
20279,@ThomasFasano,0,0,0,0,0,0
20280,@TiffanyBerkenes,0,0,0,0,0,0
20281,@dwayne2003,0,0,0,0,0,0
20282,@Thejimmers13,0,0,0,0,0,0
20283,@The_Rosenberg,0,0,0,0,0,0
20284,@ahmarks,0,0,0,0,0,0
20285,@AlufKwabenaBey,0,0,0,0,0,0
20286,@Q_Rage,0,0,0,0,0,0
20287,@KevinCNolan1,0,0,0,0,0,0
20288,@ScottStelk,0,0,0,0,0,0
20289,@OASteven14,0,0,0,0,0,0
20290,@BrookeDeal9,0,0,0,0,0,0
20291,@TimmyC26716578,0,1,0,0,0,0
20292,@joevpal,0,0,0,0,0,0
20293,@Dallas014,0,1,0,0,0,0
20294,@JohnCle09161037,0,0,0,0,0,0
20295,@GoBigEd,0,0,0,0,0,0
20296,@se_vallejos,0,1,0,0,0,0
20297,@stingsting59,0,0,0,0,0,0
20298,@rchoroma,0,0,0,0,0,0
20299,@Maricristy,0,0,0,0,0,0
20300,@KennyHerbert2K,0,0,0,0,0,0
20301,@Kiiiarax,0,1,0,0,0,0
20302,@tuckahoetommy,0,0,0,0,0,0
20303,@janbhess,0,0,0,0,0,0
20304,@cassiepelinka,0,1,0,0,0,0
20305,@dbishop4152,0,0,0,0,0,0
20306,@WreckingBall75,0,0,0,0,0,0
20307,@ORWeeds,0,0,0,0,0,0
20308,@59martyc,0,0,0,0,0,0
20309,@modulusshift,0,0,0,0,0,0
20310,@amygardner48,0,0,0,0,0,0
20311,@wncaudill,0,1,0,0,0,0
20312,@franklyliza,0,0,0,0,0,0
20313,@Collskids,0,0,0,0,0,0
20314,@PamelaAlston27,0,1,0,0,0,0
20315,@r_simioni4,0,0,0,0,0,0
20316,@nhbikerhiker,0,0,1,0,0,0
20317,@JenniferSierac1,0,0,0,0,0,0
20318,@monicarharris,0,1,0,0,0,0
20319,@EEstaris,0,0,0,0,0,0
20320,@Ibetiger,0,0,0,0,0,0
20321,@kevinhoctor,0,0,1,0,0,0
20322,@swestcoffey,0,0,0,0,0,0
20323,@blythevilleborn,0,0,0,0,0,0
20324,@Dre_Lore,0,0,0,0,0,0
20325,@___Inge_borg,0,0,1,0,0,0
20326,@matityahu4truth,0,0,0,0,0,0
20327,@salispopuli,0,0,0,0,0,0
20328,@ACTSMenAug2010,0,0,0,0,0,0
20329,@Alexa_MRo,0,0,1,0,0,0
20330,@BBSmitty,0,0,0,0,0,0
20331,@debschleede,0,1,0,0,0,0
20332,@FranklineOlum,0,0,0,0,0,0
20333,@RickVaughan16,0,0,0,0,0,0
20334,@KateNoHater,0,1,0,0,0,0
20335,@geoff_deweaver,0,0,0,0,0,0
20336,@JSavettage,0,0,0,0,0,0
20337,@Bds399Brian,0,0,0,0,0,0
20338,@KlllrChihuahua,0,0,0,0,0,0
20339,@Eddieboib,0,0,0,0,0,0
20340,@1therhino,0,0,0,0,0,0
20341,@TheTimoGallery,0,0,0,0,0,0
20342,@jb73114,0,0,0,0,0,0
20343,@RPappalardo,0,0,0,0,0,0
20344,@phaneritic,0,1,0,0,0,0
20345,@opmrj,0,0,0,0,0,0
20346,@RickyLee569,0,0,0,0,0,0
20347,@PhilipGentileJ1,0,0,0,0,0,0
20348,@RJOidtman,0,0,0,0,0,0
20349,@MichaelDEsposi1,0,0,0,0,0,0
20350,@RichHaskin,0,0,0,0,0,0
20351,@gregladen,0,1,0,0,0,0
